Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity,Cluster
2014.0,jan,1/1/2014,24,39,2,8,0.0,0
2014.0,jan,1/1/2014,24,40,2,7,0.0,0
2014.0,jan,1/1/2014,24,46,3,9,0.0,0
2014.0,jan,1/1/2014,24,47,3,9,0.0,0
2014.0,jan,1/1/2014,24,50,4,11,0.0,0
2014.0,jan,1/1/2014,24,51,4,11,0.0,0
2014.0,jan,1/1/2014,24,58,1,2,0.0,1
2014.0,jan,1/1/2014,24,59,1,5,1.0,1
2014.0,jan,1/1/2014,24,63,4,11,0.0,0
2014.0,jan,1/1/2014,24,64,4,11,0.0,0
2014.0,jan,1/1/2014,24,65,4,11,0.0,0
2014.0,jan,1/1/2014,24,66,4,11,0.0,0
2014.0,jan,1/1/2014,24,69,4,11,0.0,0
2014.0,jan,1/1/2014,24,71,4,11,0.0,0
2014.0,jan,1/1/2014,26,0,4,11,0.0,2
2014.0,jan,1/1/2014,26,1,4,11,1.0,2
2014.0,jan,1/1/2014,26,2,4,11,0.0,2
2014.0,jan,1/1/2014,26,9,3,9,0.0,2
2014.0,jan,1/1/2014,26,10,4,11,0.0,2
2014.0,jan,1/1/2014,26,13,4,11,0.0,2
2014.0,jan,1/1/2014,26,15,4,11,0.0,2
2014.0,jan,1/1/2014,26,19,4,11,0.0,2
2014.0,jan,1/1/2014,26,20,3,10,0.0,2
2014.0,jan,1/1/2014,26,21,4,11,0.0,2
2014.0,jan,1/1/2014,26,23,4,11,0.0,2
2014.0,jan,1/1/2014,26,26,4,11,0.0,2
2014.0,jan,1/1/2014,26,27,4,11,0.0,2
2014.0,jan,1/1/2014,26,33,4,11,0.0,2
2014.0,jan,1/1/2014,26,31,0,0,1.0,1
2014.0,jan,1/1/2014,26,38,0,0,4.0,1
2014.0,jan,1/1/2014,26,39,2,8,0.0,0
2014.0,jan,1/1/2014,26,40,2,7,0.0,0
2014.0,jan,1/1/2014,26,46,3,9,0.0,0
2014.0,jan,1/1/2014,26,50,4,11,0.0,0
2014.0,jan,1/1/2014,26,58,1,2,0.0,1
2014.0,jan,1/1/2014,26,59,1,5,0.0,1
2014.0,jan,1/1/2014,26,63,4,11,0.0,0
2014.0,jan,1/1/2014,26,65,4,11,0.0,0
2014.0,jan,1/1/2014,26,67,4,11,0.0,0
2014.0,jan,1/1/2014,25,0,4,11,0.0,2
2014.0,jan,1/1/2014,25,1,4,11,0.0,2
2014.0,jan,1/1/2014,25,2,4,11,0.0,2
2014.0,jan,1/1/2014,25,15,4,11,0.0,2
2014.0,jan,1/1/2014,25,20,3,10,0.0,2
2014.0,jan,1/1/2014,25,26,4,11,0.0,2
2014.0,jan,1/1/2014,25,33,4,11,0.0,2
2014.0,jan,1/1/2014,25,31,0,0,2.0,1
2014.0,jan,1/1/2014,25,32,0,0,0.0,1
2014.0,jan,1/1/2014,25,38,0,0,0.0,1
2014.0,jan,1/1/2014,25,39,2,8,0.0,0
2014.0,jan,1/1/2014,25,40,2,7,0.0,0
2014.0,jan,1/1/2014,25,46,3,9,0.0,0
2014.0,jan,1/1/2014,25,59,1,5,0.0,1
2014.0,jan,1/1/2014,25,63,4,11,0.0,0
2014.0,jan,1/1/2014,27,0,4,11,0.0,2
2014.0,jan,1/1/2014,27,1,4,11,0.0,2
2014.0,jan,1/1/2014,27,2,4,11,0.0,2
2014.0,jan,1/1/2014,27,3,4,11,0.0,2
2014.0,jan,1/1/2014,27,5,4,11,0.0,2
2014.0,jan,1/1/2014,27,9,3,9,0.0,2
2014.0,jan,1/1/2014,27,10,4,11,0.0,2
2014.0,jan,1/1/2014,27,12,4,11,0.0,2
2014.0,jan,1/1/2014,27,13,4,11,0.0,2
2014.0,jan,1/1/2014,27,15,4,11,0.0,2
2014.0,jan,1/1/2014,27,16,4,11,0.0,2
2014.0,jan,1/1/2014,27,19,4,11,0.0,2
2014.0,jan,1/1/2014,27,20,3,10,0.0,2
2014.0,jan,1/1/2014,27,21,4,11,0.0,2
2014.0,jan,1/1/2014,27,22,4,11,0.0,2
2014.0,jan,1/1/2014,27,23,4,11,0.0,2
2014.0,jan,1/1/2014,27,25,4,11,0.0,2
2014.0,jan,1/1/2014,27,26,4,11,0.0,2
2014.0,jan,1/1/2014,27,27,4,11,0.0,2
2014.0,jan,1/1/2014,27,33,4,11,0.0,2
2014.0,jan,1/1/2014,27,31,0,0,4.0,1
2014.0,jan,1/1/2014,27,32,0,0,0.0,1
2014.0,jan,1/1/2014,27,38,0,0,0.0,1
2014.0,jan,1/1/2014,27,39,2,8,0.0,0
2014.0,jan,1/1/2014,27,40,2,7,0.0,0
2014.0,jan,1/1/2014,27,42,4,11,0.0,0
2014.0,jan,1/1/2014,27,43,0,1,0.0,1
2014.0,jan,1/1/2014,27,45,0,0,0.0,1
2014.0,jan,1/1/2014,27,46,3,9,0.0,0
2014.0,jan,1/1/2014,27,47,3,9,0.0,0
2014.0,jan,1/1/2014,27,51,4,11,0.0,0
2014.0,jan,1/1/2014,27,55,4,11,0.0,0
2014.0,jan,1/1/2014,27,58,1,2,0.0,1
2014.0,jan,1/1/2014,27,59,1,5,0.0,1
2014.0,jan,1/1/2014,27,60,1,4,0.0,1
2014.0,jan,1/1/2014,27,63,4,11,0.0,0
2014.0,jan,1/1/2014,27,64,4,11,0.0,0
2014.0,jan,1/1/2014,27,65,4,11,0.0,0
2014.0,jan,1/1/2014,27,67,4,11,0.0,0
2014.0,jan,1/1/2014,27,69,4,11,0.0,0
2014.0,jan,1/1/2014,27,71,4,11,0.0,0
2014.0,jan,1/1/2014,28,9,3,9,0.0,2
2014.0,jan,1/1/2014,28,21,4,11,0.0,2
2014.0,jan,1/1/2014,28,26,4,11,0.0,2
2014.0,jan,1/1/2014,28,30,2,8,0.0,0
2014.0,jan,1/1/2014,28,33,4,11,0.0,2
2014.0,jan,1/1/2014,28,31,0,0,0.0,1
2014.0,jan,1/1/2014,28,39,2,8,0.0,0
2014.0,jan,1/1/2014,28,40,2,7,0.0,0
2014.0,jan,1/1/2014,28,45,0,0,0.0,1
2014.0,jan,1/1/2014,29,0,4,11,0.0,2
2014.0,jan,1/1/2014,29,1,4,11,4.0,2
2014.0,jan,1/1/2014,29,2,4,11,0.0,2
2014.0,jan,1/1/2014,29,5,4,11,0.0,2
2014.0,jan,1/1/2014,29,8,4,11,0.0,2
2014.0,jan,1/1/2014,29,9,3,9,0.0,2
2014.0,jan,1/1/2014,29,10,4,11,0.0,2
2014.0,jan,1/1/2014,29,11,4,11,5.0,2
2014.0,jan,1/1/2014,29,12,4,11,0.0,2
2014.0,jan,1/1/2014,29,13,4,11,0.0,2
2014.0,jan,1/1/2014,29,15,4,11,0.0,2
2014.0,jan,1/1/2014,29,19,4,11,0.0,2
2014.0,jan,1/1/2014,29,20,3,10,0.0,2
2014.0,jan,1/1/2014,29,18,1,6,0.0,1
2014.0,jan,1/1/2014,29,23,4,11,0.0,2
2014.0,jan,1/1/2014,29,26,4,11,2.0,2
2014.0,jan,1/1/2014,29,27,4,11,0.0,2
2014.0,jan,1/1/2014,29,33,4,11,0.0,2
2014.0,jan,1/1/2014,29,31,0,0,7.0,1
2014.0,jan,1/1/2014,29,32,0,0,0.0,1
2014.0,jan,1/1/2014,29,38,0,0,2.0,1
2014.0,jan,1/1/2014,29,39,2,8,0.0,0
2014.0,jan,1/1/2014,29,40,2,7,1.0,0
2014.0,jan,1/1/2014,29,45,0,0,0.0,1
2014.0,jan,1/1/2014,29,46,3,9,0.0,0
2014.0,jan,1/1/2014,29,47,3,9,0.0,0
2014.0,jan,1/1/2014,29,48,4,11,0.0,0
2014.0,jan,1/1/2014,29,50,4,11,0.0,0
2014.0,jan,1/1/2014,29,51,4,11,0.0,0
2014.0,jan,1/1/2014,29,54,4,11,0.0,0
2014.0,jan,1/1/2014,29,55,4,11,0.0,0
2014.0,jan,1/1/2014,29,58,1,2,0.0,1
2014.0,jan,1/1/2014,29,59,1,5,0.0,1
2014.0,jan,1/1/2014,29,60,1,4,0.0,1
2014.0,jan,1/1/2014,29,63,4,11,0.0,0
2014.0,jan,1/1/2014,29,65,4,11,1.0,0
2014.0,jan,1/1/2014,29,66,4,11,4.0,0
2014.0,jan,1/1/2014,29,67,4,11,0.0,0
2014.0,jan,1/1/2014,29,69,4,11,0.0,0
2014.0,jan,1/1/2014,29,70,4,11,0.0,0
2014.0,jan,1/1/2014,29,71,4,11,0.0,0
2014.0,jan,1/1/2014,30,2,4,11,0.0,2
2014.0,jan,1/1/2014,30,9,3,9,0.0,2
2014.0,jan,1/1/2014,30,10,4,11,0.0,2
2014.0,jan,1/1/2014,30,13,4,11,0.0,2
2014.0,jan,1/1/2014,30,15,4,11,0.0,2
2014.0,jan,1/1/2014,30,21,4,11,0.0,2
2014.0,jan,1/1/2014,30,26,4,11,0.0,2
2014.0,jan,1/1/2014,30,33,4,11,0.0,2
2014.0,jan,1/1/2014,30,31,0,0,0.0,1
2014.0,jan,1/1/2014,30,38,0,0,0.0,1
2014.0,jan,1/1/2014,30,39,2,8,0.0,0
2014.0,jan,1/1/2014,30,40,2,7,0.0,0
2014.0,jan,1/1/2014,30,58,1,2,0.0,1
2014.0,jan,1/1/2014,30,59,1,5,0.0,1
2014.0,jan,1/1/2014,32,0,4,11,0.0,2
2014.0,jan,1/1/2014,32,1,4,11,0.0,2
2014.0,jan,1/1/2014,32,2,4,11,0.0,2
2014.0,jan,1/1/2014,32,9,3,9,0.0,2
2014.0,jan,1/1/2014,32,13,4,11,0.0,2
2014.0,jan,1/1/2014,32,15,4,11,0.0,2
2014.0,jan,1/1/2014,32,16,4,11,0.0,2
2014.0,jan,1/1/2014,32,19,4,11,0.0,2
2014.0,jan,1/1/2014,32,21,4,11,0.0,2
2014.0,jan,1/1/2014,32,22,4,11,0.0,2
2014.0,jan,1/1/2014,32,23,4,11,0.0,2
2014.0,jan,1/1/2014,32,26,4,11,0.0,2
2014.0,jan,1/1/2014,32,33,4,11,0.0,2
2014.0,jan,1/1/2014,32,31,0,0,3.0,1
2014.0,jan,1/1/2014,32,38,0,0,0.0,1
2014.0,jan,1/1/2014,32,39,2,8,0.0,0
2014.0,jan,1/1/2014,32,40,2,7,0.0,0
2014.0,jan,1/1/2014,32,43,0,1,0.0,1
2014.0,jan,1/1/2014,32,46,3,9,0.0,0
2014.0,jan,1/1/2014,32,47,3,9,0.0,0
2014.0,jan,1/1/2014,32,58,1,2,0.0,1
2014.0,jan,1/1/2014,32,59,1,5,0.0,1
2014.0,jan,1/1/2014,32,63,4,11,0.0,0
2014.0,jan,1/1/2014,32,65,4,11,0.0,0
2014.0,jan,1/1/2014,32,66,4,11,0.0,0
2014.0,jan,1/1/2014,31,0,4,11,0.0,2
2014.0,jan,1/1/2014,31,1,4,11,0.0,2
2014.0,jan,1/1/2014,31,2,4,11,0.0,2
2014.0,jan,1/1/2014,31,5,4,11,0.0,2
2014.0,jan,1/1/2014,31,9,3,9,0.0,2
2014.0,jan,1/1/2014,31,10,4,11,0.0,2
2014.0,jan,1/1/2014,31,12,4,11,0.0,2
2014.0,jan,1/1/2014,31,14,4,11,0.0,2
2014.0,jan,1/1/2014,31,15,4,11,0.0,2
2014.0,jan,1/1/2014,31,16,4,11,0.0,2
2014.0,jan,1/1/2014,31,19,4,11,0.0,2
2014.0,jan,1/1/2014,31,20,3,10,0.0,2
2014.0,jan,1/1/2014,31,21,4,11,0.0,2
2014.0,jan,1/1/2014,31,22,4,11,0.0,2
2014.0,jan,1/1/2014,31,23,4,11,0.0,2
2014.0,jan,1/1/2014,31,26,4,11,0.0,2
2014.0,jan,1/1/2014,31,27,4,11,0.0,2
2014.0,jan,1/1/2014,31,28,4,11,0.0,2
2014.0,jan,1/1/2014,31,30,2,8,0.0,0
2014.0,jan,1/1/2014,31,33,4,11,0.0,2
2014.0,jan,1/1/2014,31,31,0,0,6.0,1
2014.0,jan,1/1/2014,31,32,0,0,0.0,1
2014.0,jan,1/1/2014,31,38,0,0,0.0,1
2014.0,jan,1/1/2014,31,39,2,8,0.0,0
2014.0,jan,1/1/2014,31,40,2,7,0.0,0
2014.0,jan,1/1/2014,31,45,0,0,0.0,1
2014.0,jan,1/1/2014,31,46,3,9,0.0,0
2014.0,jan,1/1/2014,31,47,3,9,0.0,0
2014.0,jan,1/1/2014,31,58,1,2,0.0,1
2014.0,jan,1/1/2014,31,59,1,5,0.0,1
2014.0,jan,1/1/2014,31,60,1,4,0.0,1
2014.0,jan,1/1/2014,31,63,4,11,0.0,0
2014.0,jan,1/1/2014,31,65,4,11,0.0,0
2014.0,jan,1/1/2014,31,66,4,11,0.0,0
2014.0,jan,1/1/2014,31,71,4,11,0.0,0
2014.0,jan,1/1/2014,33,0,4,11,0.0,2
2014.0,jan,1/1/2014,33,1,4,11,0.0,2
2014.0,jan,1/1/2014,33,2,4,11,0.0,2
2014.0,jan,1/1/2014,33,5,4,11,0.0,2
2014.0,jan,1/1/2014,33,7,4,11,0.0,2
2014.0,jan,1/1/2014,33,9,3,9,0.0,2
2014.0,jan,1/1/2014,33,10,4,11,0.0,2
2014.0,jan,1/1/2014,33,11,4,11,0.0,2
2014.0,jan,1/1/2014,33,12,4,11,0.0,2
2014.0,jan,1/1/2014,33,15,4,11,0.0,2
2014.0,jan,1/1/2014,33,16,4,11,0.0,2
2014.0,jan,1/1/2014,33,19,4,11,0.0,2
2014.0,jan,1/1/2014,33,20,3,10,0.0,2
2014.0,jan,1/1/2014,33,21,4,11,0.0,2
2014.0,jan,1/1/2014,33,22,4,11,0.0,2
2014.0,jan,1/1/2014,33,23,4,11,0.0,2
2014.0,jan,1/1/2014,33,26,4,11,0.0,2
2014.0,jan,1/1/2014,33,27,4,11,0.0,2
2014.0,jan,1/1/2014,33,28,4,11,0.0,2
2014.0,jan,1/1/2014,33,30,2,8,0.0,0
2014.0,jan,1/1/2014,33,33,4,11,0.0,2
2014.0,jan,1/1/2014,33,31,0,0,0.0,1
2014.0,jan,1/1/2014,33,32,0,0,0.0,1
2014.0,jan,1/1/2014,33,35,4,11,0.0,0
2014.0,jan,1/1/2014,33,38,0,0,0.0,1
2014.0,jan,1/1/2014,33,39,2,8,0.0,0
2014.0,jan,1/1/2014,33,40,2,7,1.0,0
2014.0,jan,1/1/2014,33,46,3,9,0.0,0
2014.0,jan,1/1/2014,33,47,3,9,0.0,0
2014.0,jan,1/1/2014,33,51,4,11,0.0,0
2014.0,jan,1/1/2014,33,58,1,2,0.0,1
2014.0,jan,1/1/2014,33,59,1,5,0.0,1
2014.0,jan,1/1/2014,33,63,4,11,0.0,0
2014.0,jan,1/1/2014,33,66,4,11,0.0,0
2014.0,jan,1/1/2014,33,70,4,11,0.0,0
2014.0,jan,1/1/2014,13,1,4,11,0.0,2
2014.0,jan,1/1/2014,13,2,4,11,0.0,2
2014.0,jan,1/1/2014,13,9,3,9,0.0,2
2014.0,jan,1/1/2014,13,20,3,10,0.0,2
2014.0,jan,1/1/2014,13,26,4,11,1.0,2
2014.0,jan,1/1/2014,13,33,4,11,0.0,2
2014.0,jan,1/1/2014,13,31,0,0,0.0,1
2014.0,jan,1/1/2014,13,38,0,0,0.0,1
2014.0,jan,1/1/2014,13,39,2,8,0.0,0
2014.0,jan,1/1/2014,13,40,2,7,0.0,0
2014.0,jan,1/1/2014,13,46,3,9,0.0,0
2014.0,jan,1/1/2014,13,50,4,11,0.0,0
2014.0,jan,1/1/2014,13,58,1,2,0.0,1
2014.0,jan,1/1/2014,13,59,1,5,0.0,1
2014.0,jan,1/1/2014,13,63,4,11,0.0,0
2014.0,jan,1/1/2014,13,67,4,11,0.0,0
2014.0,jan,1/1/2014,20,1,4,11,0.0,2
2014.0,jan,1/1/2014,20,2,4,11,0.0,2
2014.0,jan,1/1/2014,20,9,3,9,0.0,2
2014.0,jan,1/1/2014,20,16,4,11,0.0,2
2014.0,jan,1/1/2014,20,19,4,11,0.0,2
2014.0,jan,1/1/2014,20,22,4,11,0.0,2
2014.0,jan,1/1/2014,20,26,4,11,0.0,2
2014.0,jan,1/1/2014,20,33,4,11,0.0,2
2014.0,jan,1/1/2014,20,31,0,0,0.0,1
2014.0,jan,1/1/2014,20,38,0,0,0.0,1
2014.0,jan,1/1/2014,20,39,2,8,0.0,0
2014.0,jan,1/1/2014,20,40,2,7,0.0,0
2014.0,jan,1/1/2014,20,46,3,9,0.0,0
2014.0,jan,1/1/2014,20,58,1,2,0.0,1
2014.0,jan,1/1/2014,20,59,1,5,0.0,1
2015.0,jan,1/1/2015,1,0,4,11,0.0,2
2015.0,jan,1/1/2015,1,1,4,11,0.0,2
2015.0,jan,1/1/2015,1,2,4,11,0.0,2
2015.0,jan,1/1/2015,1,5,4,11,0.0,2
2015.0,jan,1/1/2015,1,9,3,9,0.0,2
2015.0,jan,1/1/2015,1,12,4,11,0.0,2
2015.0,jan,1/1/2015,1,15,4,11,0.0,2
2015.0,jan,1/1/2015,1,20,3,10,0.0,2
2015.0,jan,1/1/2015,1,21,4,11,0.0,2
2015.0,jan,1/1/2015,1,24,4,11,0.0,2
2015.0,jan,1/1/2015,1,26,4,11,0.0,2
2015.0,jan,1/1/2015,1,27,4,11,0.0,2
2015.0,jan,1/1/2015,1,33,4,11,0.0,2
2015.0,jan,1/1/2015,1,31,0,0,1.0,1
2015.0,jan,1/1/2015,1,32,0,0,0.0,1
2015.0,jan,1/1/2015,1,39,2,8,0.0,0
2015.0,jan,1/1/2015,1,40,2,7,0.0,0
2015.0,jan,1/1/2015,1,46,3,9,0.0,0
2015.0,jan,1/1/2015,1,50,4,11,0.0,0
2015.0,jan,1/1/2015,1,54,4,11,0.0,0
2015.0,jan,1/1/2015,1,55,4,11,0.0,0
2015.0,jan,1/1/2015,1,59,1,5,0.0,1
2015.0,jan,1/1/2015,1,63,4,11,0.0,0
2015.0,jan,1/1/2015,1,65,4,11,0.0,0
2015.0,jan,1/1/2015,1,66,4,11,0.0,0
2015.0,jan,1/1/2015,1,69,4,11,0.0,0
2015.0,jan,1/1/2015,1,71,4,11,0.0,0
2015.0,jan,1/1/2015,2,1,4,11,0.0,2
2015.0,jan,1/1/2015,2,2,4,11,0.0,2
2015.0,jan,1/1/2015,2,9,3,9,0.0,2
2015.0,jan,1/1/2015,2,10,4,11,0.0,2
2015.0,jan,1/1/2015,2,14,4,11,0.0,2
2015.0,jan,1/1/2015,2,16,4,11,0.0,2
2015.0,jan,1/1/2015,2,21,4,11,0.0,2
2015.0,jan,1/1/2015,2,22,4,11,0.0,2
2015.0,jan,1/1/2015,2,26,4,11,0.0,2
2015.0,jan,1/1/2015,2,33,4,11,0.0,2
2015.0,jan,1/1/2015,2,31,0,0,0.0,1
2015.0,jan,1/1/2015,2,38,0,0,0.0,1
2015.0,jan,1/1/2015,2,39,2,8,0.0,0
2015.0,jan,1/1/2015,2,40,2,7,0.0,0
2015.0,jan,1/1/2015,2,50,4,11,0.0,0
2015.0,jan,1/1/2015,2,59,1,5,0.0,1
2015.0,jan,1/1/2015,2,60,1,4,0.0,1
2015.0,jan,1/1/2015,2,63,4,11,0.0,0
2015.0,jan,1/1/2015,2,66,4,11,0.0,0
2015.0,jan,1/1/2015,3,1,4,11,0.0,2
2015.0,jan,1/1/2015,3,2,4,11,0.0,2
2015.0,jan,1/1/2015,3,9,3,9,0.0,2
2015.0,jan,1/1/2015,3,10,4,11,0.0,2
2015.0,jan,1/1/2015,3,12,4,11,0.0,2
2015.0,jan,1/1/2015,3,13,4,11,0.0,2
2015.0,jan,1/1/2015,3,15,4,11,0.0,2
2015.0,jan,1/1/2015,3,16,4,11,0.0,2
2015.0,jan,1/1/2015,3,21,4,11,0.0,2
2015.0,jan,1/1/2015,3,22,4,11,0.0,2
2015.0,jan,1/1/2015,3,23,4,11,0.0,2
2015.0,jan,1/1/2015,3,24,4,11,0.0,2
2015.0,jan,1/1/2015,3,26,4,11,0.0,2
2015.0,jan,1/1/2015,3,33,4,11,0.0,2
2015.0,jan,1/1/2015,3,31,0,0,0.0,1
2015.0,jan,1/1/2015,3,38,0,0,0.0,1
2015.0,jan,1/1/2015,3,39,2,8,0.0,0
2015.0,jan,1/1/2015,3,40,2,7,0.0,0
2015.0,jan,1/1/2015,3,58,1,2,0.0,1
2015.0,jan,1/1/2015,3,59,1,5,0.0,1
2015.0,jan,1/1/2015,3,63,4,11,0.0,0
2015.0,jan,1/1/2015,3,65,4,11,0.0,0
2015.0,jan,1/1/2015,3,66,4,11,2.0,0
2015.0,jan,1/1/2015,3,71,4,11,0.0,0
2015.0,jan,1/1/2015,0,9,3,9,0.0,2
2015.0,jan,1/1/2015,0,26,4,11,0.0,2
2015.0,jan,1/1/2015,0,33,4,11,0.0,2
2015.0,jan,1/1/2015,0,31,0,0,0.0,1
2015.0,jan,1/1/2015,0,38,0,0,0.0,1
2015.0,jan,1/1/2015,0,39,2,8,0.0,0
2015.0,jan,1/1/2015,0,40,2,7,0.0,0
2015.0,jan,1/1/2015,0,43,0,1,0.0,1
2015.0,jan,1/1/2015,0,59,1,5,0.0,1
2015.0,jan,1/1/2015,4,1,4,11,0.0,2
2015.0,jan,1/1/2015,4,5,4,11,0.0,2
2015.0,jan,1/1/2015,4,9,3,9,0.0,2
2015.0,jan,1/1/2015,4,26,4,11,0.0,2
2015.0,jan,1/1/2015,4,33,4,11,0.0,2
2015.0,jan,1/1/2015,4,31,0,0,0.0,1
2015.0,jan,1/1/2015,4,38,0,0,0.0,1
2015.0,jan,1/1/2015,4,39,2,8,0.0,0
2015.0,jan,1/1/2015,4,40,2,7,0.0,0
2015.0,jan,1/1/2015,4,46,3,9,0.0,0
2015.0,jan,1/1/2015,4,58,1,2,0.0,1
2015.0,jan,1/1/2015,4,59,1,5,0.0,1
2015.0,jan,1/1/2015,4,63,4,11,0.0,0
2015.0,jan,1/1/2015,4,65,4,11,0.0,0
2015.0,jan,1/1/2015,4,66,4,11,0.0,0
2015.0,jan,1/1/2015,6,0,4,11,0.0,2
2015.0,jan,1/1/2015,6,1,4,11,0.0,2
2015.0,jan,1/1/2015,6,2,4,11,0.0,2
2015.0,jan,1/1/2015,6,5,4,11,0.0,2
2015.0,jan,1/1/2015,6,9,3,9,0.0,2
2015.0,jan,1/1/2015,6,13,4,11,0.0,2
2015.0,jan,1/1/2015,6,15,4,11,0.0,2
2015.0,jan,1/1/2015,6,19,4,11,0.0,2
2015.0,jan,1/1/2015,6,20,3,10,0.0,2
2015.0,jan,1/1/2015,6,22,4,11,0.0,2
2015.0,jan,1/1/2015,6,23,4,11,0.0,2
2015.0,jan,1/1/2015,6,26,4,11,0.0,2
2015.0,jan,1/1/2015,6,27,4,11,0.0,2
2015.0,jan,1/1/2015,6,33,4,11,0.0,2
2015.0,jan,1/1/2015,6,31,0,0,6.0,1
2015.0,jan,1/1/2015,6,38,0,0,0.0,1
2015.0,jan,1/1/2015,6,39,2,8,0.0,0
2015.0,jan,1/1/2015,6,40,2,7,0.0,0
2015.0,jan,1/1/2015,6,47,3,9,0.0,0
2015.0,jan,1/1/2015,6,50,4,11,0.0,0
2015.0,jan,1/1/2015,6,51,4,11,0.0,0
2015.0,jan,1/1/2015,6,55,4,11,0.0,0
2015.0,jan,1/1/2015,6,58,1,2,0.0,1
2015.0,jan,1/1/2015,6,59,1,5,0.0,1
2015.0,jan,1/1/2015,6,63,4,11,0.0,0
2015.0,jan,1/1/2015,6,65,4,11,0.0,0
2015.0,jan,1/1/2015,6,66,4,11,0.0,0
2015.0,jan,1/1/2015,6,71,4,11,0.0,0
2015.0,jan,1/1/2015,5,2,4,11,0.0,2
2015.0,jan,1/1/2015,5,9,3,9,0.0,2
2015.0,jan,1/1/2015,5,13,4,11,0.0,2
2015.0,jan,1/1/2015,5,20,3,10,0.0,2
2015.0,jan,1/1/2015,5,26,4,11,0.0,2
2015.0,jan,1/1/2015,5,31,0,0,0.0,1
2015.0,jan,1/1/2015,5,38,0,0,0.0,1
2015.0,jan,1/1/2015,5,39,2,8,0.0,0
2015.0,jan,1/1/2015,5,40,2,7,0.0,0
2015.0,jan,1/1/2015,5,58,1,2,0.0,1
2015.0,jan,1/1/2015,5,59,1,5,0.0,1
2015.0,jan,1/1/2015,7,1,4,11,0.0,2
2015.0,jan,1/1/2015,7,2,4,11,0.0,2
2015.0,jan,1/1/2015,7,5,4,11,0.0,2
2015.0,jan,1/1/2015,7,9,3,9,0.0,2
2015.0,jan,1/1/2015,7,15,4,11,0.0,2
2015.0,jan,1/1/2015,7,25,4,11,0.0,2
2015.0,jan,1/1/2015,7,26,4,11,0.0,2
2015.0,jan,1/1/2015,7,31,0,0,0.0,1
2015.0,jan,1/1/2015,7,38,0,0,0.0,1
2015.0,jan,1/1/2015,7,39,2,8,0.0,0
2015.0,jan,1/1/2015,7,40,2,7,0.0,0
2015.0,jan,1/1/2015,7,46,3,9,0.0,0
2015.0,jan,1/1/2015,7,58,1,2,0.0,1
2015.0,jan,1/1/2015,7,59,1,5,0.0,1
2015.0,jan,1/1/2015,7,65,4,11,0.0,0
2015.0,jan,1/1/2015,8,0,4,11,1.0,2
2015.0,jan,1/1/2015,8,1,4,11,0.0,2
2015.0,jan,1/1/2015,8,2,4,11,0.0,2
2015.0,jan,1/1/2015,8,9,3,9,0.0,2
2015.0,jan,1/1/2015,8,15,4,11,0.0,2
2015.0,jan,1/1/2015,8,26,4,11,0.0,2
2015.0,jan,1/1/2015,8,30,2,8,0.0,0
2015.0,jan,1/1/2015,8,33,4,11,0.0,2
2015.0,jan,1/1/2015,8,31,0,0,2.0,1
2015.0,jan,1/1/2015,8,32,0,0,0.0,1
2015.0,jan,1/1/2015,8,38,0,0,0.0,1
2015.0,jan,1/1/2015,8,39,2,8,0.0,0
2015.0,jan,1/1/2015,8,40,2,7,3.0,0
2015.0,jan,1/1/2015,8,58,1,2,0.0,1
2015.0,jan,1/1/2015,8,59,1,5,0.0,1
2015.0,jan,1/1/2015,9,0,4,11,0.0,2
2015.0,jan,1/1/2015,9,1,4,11,0.0,2
2015.0,jan,1/1/2015,9,2,4,11,0.0,2
2015.0,jan,1/1/2015,9,9,3,9,0.0,2
2015.0,jan,1/1/2015,9,13,4,11,0.0,2
2015.0,jan,1/1/2015,9,15,4,11,0.0,2
2015.0,jan,1/1/2015,9,19,4,11,0.0,2
2015.0,jan,1/1/2015,9,26,4,11,0.0,2
2015.0,jan,1/1/2015,9,33,4,11,0.0,2
2015.0,jan,1/1/2015,9,31,0,0,1.0,1
2015.0,jan,1/1/2015,9,38,0,0,0.0,1
2015.0,jan,1/1/2015,9,39,2,8,0.0,0
2015.0,jan,1/1/2015,9,40,2,7,0.0,0
2015.0,jan,1/1/2015,9,42,4,11,0.0,0
2015.0,jan,1/1/2015,9,43,0,1,0.0,1
2015.0,jan,1/1/2015,9,51,4,11,0.0,0
2015.0,jan,1/1/2015,9,59,1,5,0.0,1
2015.0,jan,1/1/2015,9,63,4,11,0.0,0
2015.0,jan,1/1/2015,9,66,4,11,0.0,0
2015.0,jan,1/1/2015,10,0,4,11,0.0,2
2015.0,jan,1/1/2015,10,1,4,11,0.0,2
2015.0,jan,1/1/2015,10,2,4,11,0.0,2
2015.0,jan,1/1/2015,10,3,4,11,0.0,2
2015.0,jan,1/1/2015,10,9,3,9,0.0,2
2015.0,jan,1/1/2015,10,12,4,11,0.0,2
2015.0,jan,1/1/2015,10,13,4,11,0.0,2
2015.0,jan,1/1/2015,10,15,4,11,0.0,2
2015.0,jan,1/1/2015,10,16,4,11,0.0,2
2015.0,jan,1/1/2015,10,19,4,11,0.0,2
2015.0,jan,1/1/2015,10,20,3,10,0.0,2
2015.0,jan,1/1/2015,10,21,4,11,0.0,2
2015.0,jan,1/1/2015,10,22,4,11,0.0,2
